"stop_id","pid","race"
"3446","1","White"
"3446","1","Native American"
"3446","1","Middle Eastern or South Asian"
"3447","1","White"
"3448","1","Black/African American"
"3449","1","White"
"3450","1","Hispanic/Latino/a"
"3451","1","White"
"3452","1","White"
"3453","1","White"
"3454","1","White"
"3455","1","White"
"3456","1","White"
"3457","1","White"
"3457","2","White"
"3457","3","White"
"3457","4","White"
"3457","5","White"
"3457","6","White"
"3457","7","White"
"3457","8","White"
"3457","9","White"
"3457","10","White"
"3458","1","White"
"3459","1","White"
"3460","1","White"
"3461","1","Hispanic/Latino/a"
"3462","1","Black/African American"
"3463","1","Pacific Islander"
"3464","1","Hispanic/Latino/a"
"3465","1","Middle Eastern or South Asian"
"3466","1","Hispanic/Latino/a"
"3467","1","Black/African American"
"3468","1","White"
"3469","1","White"
"3470","1","White"
"3470","2","White"
"3470","3","White"
"3470","4","White"
"3470","5","White"
"3471","1","Black/African American"
"3472","1","Black/African American"
"3472","1","Hispanic/Latino/a"
"3472","1","White"
"3473","1","Black/African American"
"3474","1","White"
"3475","1","Hispanic/Latino/a"
"3476","1","White"
"3476","2","White"
"3477","1","White"
"3477","2","White"
"3478","1","White"
"3479","1","Black/African American"
"3480","1","Hispanic/Latino/a"
"3481","1","Hispanic/Latino/a"
"3482","1","White"
"3483","1","Hispanic/Latino/a"
"3484","1","Hispanic/Latino/a"
"3485","1","Hispanic/Latino/a"
"3486","1","White"
"3487","1","White"
"3488","1","Black/African American"
"3489","1","Black/African American"
"3490","1","White"
"3491","1","Black/African American"
"3492","1","White"
"3493","1","White"
"3494","1","Black/African American"
"3495","1","Black/African American"
"3496","1","Native American"
"3497","1","White"
"3498","1","Black/African American"
"3499","1","White"
"3500","1","Hispanic/Latino/a"
"3501","1","Hispanic/Latino/a"
"3502","1","White"
"3503","1","Hispanic/Latino/a"
"3504","1","Black/African American"
"3505","1","White"
"3506","1","White"
"3507","1","Black/African American"
"3508","1","Hispanic/Latino/a"
"3509","1","Black/African American"
"3510","1","Hispanic/Latino/a"
"3511","1","White"
"3512","1","Hispanic/Latino/a"
"3512","2","White"
"3513","1","White"
"3514","1","White"
"3515","1","Hispanic/Latino/a"
"3516","1","White"
"3517","1","White"
"3518","1","Hispanic/Latino/a"
"3519","1","White"
"3520","1","Hispanic/Latino/a"
"3521","1","Hispanic/Latino/a"
"3522","1","Hispanic/Latino/a"
"3523","1","White"
"3524","1","White"
"3525","1","White"
"3526","1","Asian"
"3527","1","White"
"3528","1","White"
"3529","1","Hispanic/Latino/a"
"3530","1","Black/African American"
"3531","1","White"
"3532","1","White"
"3532","2","White"
"3532","3","White"
"3533","1","Hispanic/Latino/a"
"3534","1","White"
"3535","1","White"
"3536","1","White"
"3537","1","White"
"3538","1","Black/African American"
"3539","1","Hispanic/Latino/a"
"3540","1","White"
"3541","1","White"
"3542","1","Hispanic/Latino/a"
"3543","1","Asian"
"3544","1","White"
"3545","1","White"
"3546","1","White"
"3547","1","Middle Eastern or South Asian"
"3548","1","Hispanic/Latino/a"
"3549","1","White"
"3550","1","White"
"3551","1","White"
"3552","1","White"
"3553","1","Hispanic/Latino/a"
"3553","2","Hispanic/Latino/a"
"3554","1","White"
"3555","1","White"
"3556","1","Hispanic/Latino/a"
"3557","1","White"
"3558","1","White"
"3559","1","White"
"3560","1","White"
"3561","1","Black/African American"
"3562","1","Pacific Islander"
"3563","1","White"
"3564","1","Hispanic/Latino/a"
"3565","1","White"
"3566","1","White"
"3567","1","White"
"3568","1","White"
"3569","1","White"
"3570","1","White"
"3571","1","Hispanic/Latino/a"
"3572","1","White"
"3573","1","White"
"3574","1","White"
"3575","1","White"
"3576","1","White"
"3577","1","White"
"3578","1","White"
"3579","1","White"
"3580","1","Hispanic/Latino/a"
"3581","1","White"
"3582","1","White"
"3583","1","White"
"3584","1","White"
"3585","1","White"
"3586","1","White"
"3587","1","White"
"3588","1","Asian"
"3589","1","White"
"3590","1","Black/African American"
"3591","1","White"
"3592","1","White"
"3593","1","Black/African American"
"3594","1","Hispanic/Latino/a"
"3594","2","Hispanic/Latino/a"
"3595","1","Asian"
"3596","1","White"
"3597","1","White"
"3598","1","Hispanic/Latino/a"
"3598","2","Black/African American"
"3598","3","Black/African American"
"3599","1","White"
"3600","1","White"
"3601","1","White"
"3602","1","Black/African American"
"3603","1","Black/African American"
"3604","1","Hispanic/Latino/a"
"3605","1","Black/African American"
"3606","1","Black/African American"
"3607","1","Hispanic/Latino/a"
"3608","1","Black/African American"
"3609","1","Middle Eastern or South Asian"
"3609","1","Asian"
"3610","1","White"
"3611","1","White"
"3612","1","Black/African American"
"3613","1","White"
"3614","1","White"
"3615","1","Hispanic/Latino/a"
"3616","1","White"
"3617","1","White"
"3618","1","Black/African American"
"3619","1","White"
"3620","1","White"
"3621","1","White"
"3622","1","Black/African American"
"3623","1","White"
"3624","1","White"
"3625","1","White"
"3626","1","White"
"3627","1","Hispanic/Latino/a"
"3628","1","White"
"3629","1","White"
"3630","1","White"
"3631","1","White"
"3632","1","Hispanic/Latino/a"
"3633","1","White"
"3633","2","Hispanic/Latino/a"
"3634","1","Black/African American"
"3635","1","White"
"3636","1","Hispanic/Latino/a"
"3637","1","White"
"3638","1","Asian"
"3639","1","Black/African American"
"3640","1","Hispanic/Latino/a"
"3641","1","Hispanic/Latino/a"
"3642","1","Hispanic/Latino/a"
"3643","1","White"
"3644","1","White"
"3645","1","Hispanic/Latino/a"
"3646","1","White"
"3646","2","White"
"3647","1","Hispanic/Latino/a"
"3648","1","Asian"
"3649","1","Black/African American"
"3650","1","White"
"3651","1","White"
"3652","1","White"
"3653","1","Hispanic/Latino/a"
"3654","1","Black/African American"
"3655","1","Hispanic/Latino/a"
"3656","1","White"
"3657","1","White"
"3658","1","White"
"3659","1","White"
"3660","1","White"
"3661","1","Black/African American"
"3662","1","White"
"3663","1","Hispanic/Latino/a"
"3664","1","White"
"3665","1","Hispanic/Latino/a"
"3666","1","White"
"3667","1","White"
"3668","1","White"
"3669","1","White"
"3670","1","Hispanic/Latino/a"
"3671","1","White"
"3672","1","White"
"3673","1","Asian"
"3674","1","Black/African American"
"3675","1","White"
"3676","1","White"
"3677","1","Black/African American"
"3677","2","White"
"3678","1","Hispanic/Latino/a"
"3679","1","Black/African American"
"3680","1","White"
"3681","1","White"
"3682","1","White"
"3683","1","White"
"3684","1","Black/African American"
"3685","1","White"
"3686","1","Hispanic/Latino/a"
"3687","1","White"
"3688","1","Middle Eastern or South Asian"
"3689","1","Hispanic/Latino/a"
"3690","1","White"
"3691","1","Hispanic/Latino/a"
"3692","1","White"
"3693","1","White"
"3694","1","White"
"3695","1","Hispanic/Latino/a"
"3696","1","White"
"3697","1","White"
"3698","1","Black/African American"
"3699","1","Hispanic/Latino/a"
"3700","1","Black/African American"
"3701","1","Asian"
"3702","1","Hispanic/Latino/a"
"3703","1","Hispanic/Latino/a"
"3704","1","Hispanic/Latino/a"
"3705","1","White"
"3706","1","White"
"3707","1","White"
"3708","1","White"
"3709","1","Hispanic/Latino/a"
"3710","1","Hispanic/Latino/a"
"3711","1","Hispanic/Latino/a"
"3711","1","White"
"3712","1","Middle Eastern or South Asian"
"3713","1","Hispanic/Latino/a"
"3714","1","White"
"3715","1","White"
"3716","1","White"
"3717","1","White"
"3718","1","Black/African American"
"3719","1","White"
"3720","1","White"
"3721","1","White"
"3722","1","White"
"3723","1","White"
"3724","1","Hispanic/Latino/a"
"3725","1","Asian"
"3726","1","Hispanic/Latino/a"
"3727","1","Black/African American"
"3728","1","Hispanic/Latino/a"
"3729","1","Black/African American"
"3730","1","White"
"3731","1","White"
"3732","1","White"
"3733","1","White"
"3734","1","Hispanic/Latino/a"
"3735","1","Hispanic/Latino/a"
"3736","1","Hispanic/Latino/a"
"3737","1","Asian"
"3738","1","Hispanic/Latino/a"
"3739","1","White"
"3740","1","White"
"3740","2","White"
"3741","1","White"
"3741","2","White"
"3742","1","White"
"3743","1","White"
"3744","1","White"
"3745","1","Hispanic/Latino/a"
"3746","1","White"
"3747","1","Black/African American"
"3748","1","Black/African American"
"3749","1","Middle Eastern or South Asian"
"3750","1","White"
"3751","1","Black/African American"
"3752","1","Hispanic/Latino/a"
"3753","1","White"
"3754","1","White"
"3755","1","Hispanic/Latino/a"
"3756","1","Black/African American"
"3757","1","White"
"3758","1","White"
"3759","1","White"
"3760","1","White"
"3760","2","Hispanic/Latino/a"
"3760","3","Hispanic/Latino/a"
"3760","4","Hispanic/Latino/a"
"3761","1","Hispanic/Latino/a"
"3762","1","Hispanic/Latino/a"
"3763","1","Black/African American"
"3764","1","Hispanic/Latino/a"
"3765","1","White"
"3766","1","White"
"3767","1","Black/African American"
"3768","1","Hispanic/Latino/a"
"3769","1","Hispanic/Latino/a"
"3770","1","Hispanic/Latino/a"
"3771","1","Hispanic/Latino/a"
"3772","1","White"
"3773","1","Black/African American"
"3774","1","White"
"3775","1","Hispanic/Latino/a"
"3776","1","Hispanic/Latino/a"
"3777","1","Black/African American"
"3778","1","Black/African American"
"3779","1","Hispanic/Latino/a"
"3780","1","White"
"3781","1","Hispanic/Latino/a"
"3782","1","White"
"3783","1","Hispanic/Latino/a"
"3784","1","White"
"3785","1","Hispanic/Latino/a"
"3786","1","Asian"
"3787","1","Black/African American"
"3788","1","Hispanic/Latino/a"
"3789","1","Hispanic/Latino/a"
"3789","2","Hispanic/Latino/a"
"3790","1","Hispanic/Latino/a"
"3791","1","Hispanic/Latino/a"
"3792","1","White"
"3792","2","Hispanic/Latino/a"
"3793","1","Black/African American"
"3794","1","Hispanic/Latino/a"
"3795","1","White"
"3796","1","Hispanic/Latino/a"
"3797","1","White"
"3798","1","White"
"3799","1","Hispanic/Latino/a"
"3800","1","White"
"3801","1","Black/African American"
"3802","1","Hispanic/Latino/a"
"3803","1","Hispanic/Latino/a"
"3804","1","Hispanic/Latino/a"
"3805","1","White"
"3806","1","White"
"3807","1","Black/African American"
"3808","1","Hispanic/Latino/a"
"3809","1","White"
"3809","2","White"
"3810","1","Black/African American"
"3811","1","Hispanic/Latino/a"
"3812","1","Black/African American"
"3813","1","White"
"3814","1","Hispanic/Latino/a"
"3815","1","Black/African American"
"3816","1","White"
"3817","1","White"
"3818","1","Black/African American"
"3819","1","Pacific Islander"
"3820","1","White"
"3821","1","White"
"3822","1","White"
"3823","1","Pacific Islander"
"3824","1","Black/African American"
"3825","1","Pacific Islander"
"3826","1","White"
"3827","1","White"
"3828","1","White"
"3829","1","White"
"3830","1","White"
"3831","1","Asian"
"3832","1","White"
"3833","1","White"
"3834","1","White"
"3835","1","White"
"3836","1","White"
"3837","1","White"
"3838","1","Hispanic/Latino/a"
"3839","1","Middle Eastern or South Asian"
"3840","1","Hispanic/Latino/a"
"3841","1","Asian"
"3842","1","White"
"3843","1","White"
"3844","1","White"
"3845","1","White"
"3846","1","Hispanic/Latino/a"
"3846","1","Black/African American"
"3847","1","Hispanic/Latino/a"
"3848","1","White"
"3849","1","White"
"3850","1","White"
"3851","1","Asian"
"3852","1","White"
"3853","1","White"
"3854","1","White"
"3855","1","Hispanic/Latino/a"
"3856","1","White"
"3857","1","White"
"3858","1","Black/African American"
"3859","1","White"
"3860","1","White"
"3861","1","Asian"
"3862","1","Black/African American"
"3863","1","White"
"3864","1","White"
"3865","1","Hispanic/Latino/a"
"3866","1","Hispanic/Latino/a"
"3867","1","White"
"3868","1","White"
"3869","1","Hispanic/Latino/a"
"3870","1","Hispanic/Latino/a"
"3871","1","Hispanic/Latino/a"
"3872","1","White"
"3873","1","Hispanic/Latino/a"
"3874","1","White"
"3875","1","Black/African American"
"3876","1","Asian"
"3877","1","Hispanic/Latino/a"
"3878","1","White"
"3879","1","Asian"
"3880","1","White"
"3881","1","White"
"3882","1","White"
"3883","1","White"
"3884","1","Black/African American"
"3885","1","White"
"3886","1","Hispanic/Latino/a"
"3887","1","White"
"3888","1","White"
"3889","1","White"
"3890","1","White"
"3891","1","White"
"3892","1","White"
"3893","1","White"
"3894","1","Black/African American"
"3895","1","White"
"3896","1","Asian"
"3897","1","Asian"
"3898","1","Hispanic/Latino/a"
"3899","1","White"
"3900","1","White"
"3900","2","White"
"3901","1","White"
"3902","1","Hispanic/Latino/a"
"3903","1","Hispanic/Latino/a"
"3904","1","White"
"3905","1","White"
"3906","1","White"
"3907","1","White"
"3908","1","Middle Eastern or South Asian"
"3909","1","White"
"3909","2","White"
"3909","3","Hispanic/Latino/a"
"3909","4","Black/African American"
"3909","5","Black/African American"
"3909","6","Middle Eastern or South Asian"
"3910","1","White"
"3911","1","White"
"3912","1","White"
"3913","1","Black/African American"
"3914","1","Hispanic/Latino/a"
"3915","1","White"
"3916","1","Black/African American"
"3916","2","Black/African American"
"3917","1","White"
"3918","1","Hispanic/Latino/a"
"3919","1","White"
"3920","1","Middle Eastern or South Asian"
"3921","1","White"
"3922","1","White"
"3923","1","Black/African American"
"3924","1","White"
"3925","1","White"
"3926","1","White"
"3927","1","White"
"3928","1","White"
"3929","1","White"
"3930","1","White"
"3931","1","White"
"3932","1","White"
"3933","1","White"
"3934","1","White"
"3935","1","White"
"3936","1","Asian"
"3937","1","White"
"3938","1","White"
"3939","1","White"
"3940","1","White"
"3941","1","Hispanic/Latino/a"
"3942","1","Asian"
"3943","1","White"
"3944","1","White"
"3944","2","White"
"3945","1","White"
"3946","1","White"
"3947","1","White"
"3948","1","White"
"3949","1","White"
"3950","1","White"
"3951","1","White"
"3952","1","Hispanic/Latino/a"
"3953","1","Hispanic/Latino/a"
"3954","1","White"
"3955","1","White"
"3956","1","White"
"3957","1","White"
"3958","1","Middle Eastern or South Asian"
"3959","1","White"
"3960","1","White"
"3961","1","White"
"3962","1","White"
"3963","1","White"
"3964","1","Asian"
"3965","1","White"
"3966","1","White"
"3967","1","White"
"3968","1","Black/African American"
"3969","1","White"
"3970","1","Asian"
"3970","2","Hispanic/Latino/a"
"3971","1","Black/African American"
"3972","1","Asian"
"3973","1","White"
"3974","1","White"
"3975","1","Asian"
"3976","1","Pacific Islander"
"3977","1","Black/African American"
"3978","1","Hispanic/Latino/a"
"3978","2","Hispanic/Latino/a"
"3979","1","White"
"3979","2","White"
"3980","1","Middle Eastern or South Asian"
"3980","2","Black/African American"
"3981","1","White"
"3982","1","Hispanic/Latino/a"
"3983","1","Asian"
"3984","1","White"
"3985","1","Black/African American"
"3986","1","White"
"3987","1","Black/African American"
"3988","1","Hispanic/Latino/a"
"3989","1","Hispanic/Latino/a"
"3990","1","Black/African American"
"3991","1","White"
"3991","2","White"
"3992","1","Hispanic/Latino/a"
"3993","1","Black/African American"
"3994","1","White"
"3995","1","White"
"3996","1","Black/African American"
"3997","1","White"
"3997","2","Hispanic/Latino/a"
"3998","1","White"
"3999","1","White"
"4000","1","Black/African American"
"4001","1","White"
"4002","1","Hispanic/Latino/a"
"4003","1","Hispanic/Latino/a"
"4004","1","White"
"4005","1","Hispanic/Latino/a"
"4006","1","Asian"
"4007","1","Asian"
"4008","1","Black/African American"
"4009","1","White"
"4010","1","Hispanic/Latino/a"
"4011","1","White"
"4012","1","White"
"4012","1","Black/African American"
"4013","1","White"
"4014","1","Hispanic/Latino/a"
"4015","1","Hispanic/Latino/a"
"4016","1","White"
"4017","1","White"
"4018","1","Black/African American"
"4019","1","Black/African American"
"4020","1","White"
"4021","1","White"
"4022","1","Asian"
"4023","1","White"
"4024","1","White"
"4025","1","White"
"4026","1","White"
"4027","1","Middle Eastern or South Asian"
"4028","1","White"
"4029","1","Hispanic/Latino/a"
"4030","1","White"
"4031","1","White"
"4032","1","Asian"
"4033","1","Hispanic/Latino/a"
"4034","1","White"
"4035","1","Middle Eastern or South Asian"
"4035","2","Black/African American"
"4035","3","White"
"4036","1","White"
"4037","1","Hispanic/Latino/a"
"4038","1","Hispanic/Latino/a"
"4039","1","White"
"4040","1","Hispanic/Latino/a"
"4041","1","Black/African American"
"4042","1","Native American"
"4043","1","Asian"
"4044","1","Hispanic/Latino/a"
"4045","1","Hispanic/Latino/a"
"4046","1","Middle Eastern or South Asian"
"4047","1","Middle Eastern or South Asian"
"4048","1","Hispanic/Latino/a"
"4049","1","Hispanic/Latino/a"
"4050","1","Hispanic/Latino/a"
"4051","1","Middle Eastern or South Asian"
"4052","1","Black/African American"
"4053","1","Black/African American"
"4054","1","Hispanic/Latino/a"
"4055","1","Hispanic/Latino/a"
"4056","1","White"
"4057","1","White"
"4058","1","Hispanic/Latino/a"
"4059","1","White"
"4060","1","White"
"4061","1","Hispanic/Latino/a"
